FECHA;cm_nivel;horas_sol;lluvia;evaporacion;max_temp;min_temp
01/01/2013;97;0;;0.75;1.0;1.0
02/01/2013;97;0.7;;0;4.0;4.0
03/01/2013;97;8;;0.9;2.0;2.0
04/01/2013;97;8.2;;0.8;2.0;2.0
05/01/2013;97;3.7;;2;1.0;1.0
06/01/2013;97;3.8;;1.4;0.0;0.0
07/01/2013;97;6;;0.4;1.0;1.0
08/01/2013;97;5.1;;1.35;1.0;1.0
09/01/2013;97;1.6;;1.05;0.0;0.0
10/01/2013;97;1.6;;1.2;1.0;1.0
11/01/2013;97;2.7;;0.8;5.0;5.0
12/01/2013;97;0.1;6;0.6;4.0;4.0
13/01/2013;98;4.7;0.3;2.5;6.0;6.0
14/01/2013;97;6;;1.65;3.0;3.0
15/01/2013;97;3.9;;1.3;0.0;0.0
16/01/2013;98;0;6;0.25;2.0;2.0
17/01/2013;98;6.2;0.7;0;7.0;7.0
18/01/2013;98;0;19;0;6.0;6.0
19/01/2013;104;0.9;10;4.5;10.0;10.0
20/01/2013;104;4;2.9;3;6.0;6.0
21/01/2013;104;3.9;;1.1;6.0;6.0
22/01/2013;106;0.3;6.3;0;4.0;4.0
23/01/2013;106;5;1.3;3.35;4.0;4.0
24/01/2013;106;0;5;0.95;5.0;5.0
25/01/2013;106;0;3.8;0.5;8.0;8.0
26/01/2013;106;2.7;;0;8.0;8.0
27/01/2013;106;0;;1.9;5.0;5.0
28/01/2013;107;2.7;;0.3;6.0;6.0
29/01/2013;108;7.1;;1.1;1.0;1.0
30/01/2013;108;5.1;;1.2;2.0;2.0
31/01/2013;108;5.8;;1.4;2.0;2.0
01/02/2013;108;7.3;;0.35;2.0;2.0
02/02/2013;108;7.5;;3.15;4.0;4.0
03/02/2013;108;6.3;;3.05;3.0;3.0
04/02/2013;108;7;;2.9;0.0;0.0
05/02/2013;108;6.9;;1.75;0.0;0.0
06/02/2013;108;7.7;;1.45;1.0;1.0
07/02/2013;108;8.2;;2.55;1.0;1.0
08/02/2013;107;7.3;;2.9;-1.0;-1.0
09/02/2013;107;7.8;;2.2;0.0;0.0
10/02/2013;107;5.3;;2.35;-1.0;-1.0
11/02/2013;108;3.4;3;0.7;0.0;0.0
12/02/2013;107;5.7;;3.7;5.0;5.0
13/02/2013;107;3.6;;1.95;1.0;1.0
14/02/2013;107;7;;1.4;1.0;1.0
15/02/2013;107;8.2;;1.5;2.0;2.0
16/02/2013;107;6.6;;1.9;4.0;4.0
17/02/2013;107;0;;2.65;5.0;5.0
18/02/2013;107;1.9;3;0.75;9.0;9.0
19/02/2013;107;0;17;2.5;8.0;8.0
20/02/2013;111;1.1;;0.55;7.0;7.0
21/02/2013;114;1.1;9;1.15;6.0;6.0
22/02/2013;114;0.4;13.6;0.85;8.0;8.0
23/02/2013;114;3.6;;0.45;8.0;8.0
24/02/2013;114;8.5;;1.3;1.0;1.0
25/02/2013;114;8.5;;2.65;1.0;1.0
26/02/2013;115;8.7;;2.25;0.0;0.0
27/02/2013;115;6.6;24.3;1.3;0.0;0.0
28/02/2013;118;2.5;;7.9;1.0;1.0
01/03/2013;117;6.3;;0.5;0.0;0.0
02/03/2013;117;0.4;;0.6;1.0;1.0
03/03/2013;118;4.5;;2.8;3.0;3.0
04/03/2013;118;0;0.2;3.05;9.0;9.0
05/03/2013;118;1.2;15;1.2;10.0;10.0
06/03/2013;123;3.6;17.8;1.2;11.0;11.0
07/03/2013;126;0.6;4.5;1.75;11.0;11.0
08/03/2013;126;6.7;0.6;0.9;12.0;12.0
09/03/2013;127;5.4;;3.25;13.0;13.0
10/03/2013;127;4.2;4;0;10.0;10.0
11/03/2013;128;5.6;7.5;1.5;9.0;9.0
12/03/2013;129;0;4.7;4.3;8.0;8.0
13/03/2013;130;8.8;;0.65;6.0;6.0
14/03/2013;130;8.8;;4.94;1.0;1.0
15/03/2013;131;7.1;;2.55;2.0;2.0
16/03/2013;131;0;1.3;4.2;3.0;3.0
17/03/2013;132;1.3;4.2;2.7;10.0;10.0
18/03/2013;133;9.5;;1.4;8.0;8.0
19/03/2013;136;0;35.5;3.8;6.0;6.0
20/03/2013;140;8.9;;;8.0;8.0
21/03/2013;140;8.3;;3.6;6.0;6.0
22/03/2013;140;2.3;1;5.4;6.0;6.0
23/03/2013;142;1.1;4.3;0.85;7.0;7.0
24/03/2013;143;4.3;2.2;0.8;8.0;8.0
25/03/2013;143;0.2;;2.2;7.0;7.0
26/03/2013;144;0.9;2.7;1.35;9.0;9.0
27/03/2013;145;4.5;3.8;1.9;13.0;13.0
28/03/2013;146;2.5;;2.8;11.0;11.0
29/03/2013;146;0.5;9;2.85;12.0;12.0
30/03/2013;147;8.3;;1.25;13.0;13.0
31/03/2013;148;0.4;6.5;3.95;12.0;12.0
01/04/2013;149;5.8;7.7;1.25;11.0;11.0
02/04/2013;150;7.4;;2.9;8.0;8.0
03/04/2013;150;1.3;8.6;2.65;9.0;9.0
04/04/2013;152;4.2;4.9;1.85;8.0;8.0
05/04/2013;153;3.7;1.1;2.35;9.0;9.0
06/04/2013;153;10.2;;2.05;6.0;6.0
07/04/2013;153;8.6;;4.4;5.0;5.0
08/04/2013;153;9.6;;3.8;6.0;6.0
09/04/2013;153;4.1;;4.6;9.0;9.0
10/04/2013;153;3.9;;3.6;8.0;8.0
11/04/2013;153;5.9;;2.65;10.0;10.0
12/04/2013;153;7.9;;5.35;12.0;12.0
13/04/2013;153;9.6;;9.35;8.0;8.0
14/04/2013;152;9.1;;5.55;12.0;12.0
15/04/2013;152;7.9;;6.4;12.0;12.0
16/04/2013;152;8.7;;4.8;11.0;11.0
17/04/2013;152;9.7;;6.9;11.0;11.0
18/04/2013;152;9.4;;6.25;12.0;12.0
19/04/2013;152;8.8;;6.1;14.0;14.0
20/04/2013;150;8.6;;6.1;14.0;14.0
21/04/2013;150;8.6;;5.8;12.0;12.0
22/04/2013;150;8;0.6;5.4;12.0;12.0
23/04/2013;148;9.6;;5.7;12.0;12.0
24/04/2013;147;9.6;;5.2;9.0;9.0
25/04/2013;147;6.4;;5.6;7.0;7.0
26/04/2013;147;4.7;;5.2;14.0;14.0
27/04/2013;147;7.8;;4.45;14.0;14.0
28/04/2013;147;3.3;1.7;5.85;9.0;9.0
29/04/2013;147;0.6;5;2.5;5.0;5.0
30/04/2013;147;1.8;;0.45;6.0;6.0
01/05/2013;147;9.1;;1.9;5.0;5.0
02/05/2013;147;6.3;;4.75;5.0;5.0
03/05/2013;147;6.3;;4.1;6.0;6.0
04/05/2013;147;11;;5.95;11.0;11.0
05/05/2013;146;8.2;;5.6;12.0;12.0
06/05/2013;146;9;;5.95;12.0;12.0
07/05/2013;146;5.2;;5.85;16.0;16.0
08/05/2013;146;7.5;;3.7;12.0;12.0
09/05/2013;146;10.8;;5.05;14.0;14.0
10/05/2013;145;3.8;;4.2;14.0;14.0
11/05/2013;144;8.9;;10.1;14.0;14.0
12/05/2013;143;7.9;;10.9;13.0;13.0
13/05/2013;;5.9;4.6;5.2;13.0;13.0
14/05/2013;;7.6;;6.8;16.0;16.0
15/05/2013;;2.4;5.4;2.2;12.0;12.0
16/05/2013;;9.9;0.9;8.2;10.0;10.0
17/05/2013;;2.3;7.7;6.15;11.0;11.0
18/05/2013;;6.1;0.5;2.3;8.0;8.0
19/05/2013;;9.9;;3.9;9.0;9.0
20/05/2013;141;2.1;3;5.05;7.0;7.0
21/05/2013;140;1.4;1.5;3.6;11.0;11.0
22/05/2013;139;11;0;2.5;9.0;9.0
23/05/2013;139;11.5;;5.8;11.0;11.0
24/05/2013;139;11.5;0;6.4;11.0;11.0
25/05/2013;139;7;;8.5;12.0;12.0
26/05/2013;139;5.9;;6.4;12.0;12.0
27/05/2013;139;6.8;;5.25;13.0;13.0
28/05/2013;139;4.6;;5.85;12.0;12.0
29/05/2013;139;11.8;;6.6;11.0;11.0
30/05/2013;138;10.4;;6.35;11.0;11.0
31/05/2013;138;12.2;;7.35;10.0;10.0
01/06/2013;137;13;;8.85;11.0;11.0
02/06/2013;136;11.8;;7.55;12.0;12.0
03/06/2013;134;12.5;;8.8;11.0;11.0
04/06/2013;134;10.9;;7.2;13.0;13.0
05/06/2013;133;8.3;;8.65;16.0;16.0
06/06/2013;133;3.9;;8.05;14.0;14.0
07/06/2013;133;6.1;;6.55;13.0;13.0
08/06/2013;133;4.2;;5.85;12.0;12.0
09/06/2013;133;1.9;;5.2;12.0;12.0
10/06/2013;133;8;;4.1;13.0;13.0
11/06/2013;132;8.3;;6.75;13.0;13.0
12/06/2013;131;10.2;;7.35;12.0;12.0
13/06/2013;130;12.1;;9.05;13.0;13.0
14/06/2013;130;6.5;;10.7;15.0;15.0
15/06/2013;129;10.8;;9.95;18.0;18.0
16/06/2013;128;7.7;;8.8;18.0;18.0
17/06/2013;127;2.1;;9.4;17.0;17.0
18/06/2013;126;4.2;;5.55;12.0;12.0
19/06/2013;125;9.3;;4.55;12.0;12.0
20/06/2013;124;8.9;;6.05;13.0;13.0
21/06/2013;123;6.5;;7.15;12.0;12.0
22/06/2013;121;12;;8.05;15.0;15.0
23/06/2013;121;11.2;;9.95;17.0;17.0
24/06/2013;121;11.2;;10.5;17.0;17.0
25/06/2013;121;7.6;;10.4;19.0;19.0
26/06/2013;120;6.2;;9.3;15.0;15.0
27/06/2013;119;9.2;;8.5;18.0;18.0
28/06/2013;117;7.2;;9.65;17.0;17.0
29/06/2013;116;4.9;;9.2;17.0;17.0
30/06/2013;116;5.6;;7.15;16.0;16.0
01/07/2013;116;3.3;;11;20.0;20.0
02/07/2013;116;6.3;;9.85;19.0;19.0
03/07/2013;115;5.5;;7.7;20.0;20.0
04/07/2013;115;10.7;;9.4;18.0;18.0
05/07/2013;112;7.4;;11.2;20.0;20.0
06/07/2013;110;11.8;;10.95;20.0;20.0
07/07/2013;110;11.3;;10.8;21.0;21.0
08/07/2013;110;11.7;;11.45;21.0;21.0
09/07/2013;109;8.3;;12.45;13.0;13.0
10/07/2013;109;9.3;;10.5;16.0;16.0
11/07/2013;109;7;;12.1;20.0;20.0
12/07/2013;109;5.7;;11.35;19.0;19.0
13/07/2013;;4;;9.1;17.0;17.0
14/07/2013;;6.9;;7.85;16.0;16.0
15/07/2013;;9.1;;7.1;17.0;17.0
16/07/2013;;8.8;;8.95;19.0;19.0
17/07/2013;95;9.1;;9.65;18.0;18.0
18/07/2013;94;9.8;;10.65;19.0;19.0
19/07/2013;94;7.3;;9.75;18.0;18.0
20/07/2013;94;5.2;;9.3;18.0;18.0
21/07/2013;93;7.6;;9;19.0;19.0
22/07/2013;92;9.8;;8.3;18.0;18.0
23/07/2013;92;9.4;;9.7;18.0;18.0
24/07/2013;92;9.7;;8.9;18.0;18.0
25/07/2013;91;9.4;;8.55;19.0;19.0
26/07/2013;90;8.8;;10.94;19.0;19.0
27/07/2013;90;8.3;;5.7;17.0;17.0
28/07/2013;90;11.4;;8.1;18.0;18.0
29/07/2013;90;12;;8;16.0;16.0
30/07/2013;89;10;;10.4;15.0;15.0
31/07/2013;88;9.1;;10.7;14.0;14.0
01/08/2013;87;4.9;;10.9;19.0;19.0
02/08/2013;87;7.8;;10.7;18.0;18.0
03/08/2013;87;5.7;;10.6;20.0;20.0
04/08/2013;87;5;;9;18.0;18.0
05/08/2013;86;6.4;;7.3;17.0;17.0
06/08/2013;86;6.8;;8.9;21.0;21.0
07/08/2013;86;10.7;;11.4;18.0;18.0
08/08/2013;86;10.7;;8.9;17.0;17.0
09/08/2013;85;10.8;;9.3;18.0;18.0
10/08/2013;85;10.2;;11.5;17.0;17.0
11/08/2013;84;10.5;;11.3;21.0;21.0
12/08/2013;84;8;;11.3;23.0;23.0
13/08/2013;84;10.4;;10.3;16.0;16.0
14/08/2013;84;10.2;;8.6;22.0;22.0
15/08/2013;84;9.5;;8.8;19.0;19.0
16/08/2013;84;9.1;;9.2;19.0;19.0
17/08/2013;84;8;;8.9;18.0;18.0
18/08/2013;84;9.7;;8.95;19.0;19.0
19/08/2013;84;10.6;;7.8;22.0;22.0
20/08/2013;84;10.3;;10.95;24.0;24.0
21/08/2013;83;9.9;;10.8;21.0;21.0
22/08/2013;83;6.7;;6.8;20.0;20.0
23/08/2013;82;6.8;;7.4;21.0;21.0
24/08/2013;82;9.1;;8.1;20.0;20.0
25/08/2013;81;8.8;;8.9;20.0;20.0
26/08/2013;78;5.7;;7.1;20.0;20.0
27/08/2013;78;7.2;;5.7;18.0;18.0
28/08/2013;78;5.9;;5.6;18.0;18.0
29/08/2013;78;3.3;0.4;7.6;19.0;19.0
30/08/2013;77;9;;4.2;18.0;18.0
31/08/2013;77;9;;7.35;18.0;18.0
01/09/2013;77;7.9;;5.75;18.0;18.0
02/09/2013;77;9.7;;7.4;19.0;19.0
03/09/2013;77;10.3;;7.7;19.0;19.0
04/09/2013;76;10.2;;7.3;19.0;19.0
05/09/2013;75;8.2;;8.75;20.0;20.0
06/09/2013;;9.5;;6.6;16.0;16.0
07/09/2013;;2.4;;6.3;18.0;18.0
08/09/2013;;8.6;;3.8;17.0;17.0
09/09/2013;;10;;5.9;16.0;16.0
10/09/2013;;10;;7.1;17.0;17.0
11/09/2013;;10.2;;6.9;17.0;17.0
12/09/2013;75;9.8;;6.9;20.0;20.0
13/09/2013;;5.7;;6.3;21.0;21.0
14/09/2013;;2.2;;7.1;21.0;21.0
15/09/2013;;9.5;;4.6;17.0;17.0
16/09/2013;67;6.6;;6;17.0;17.0
17/09/2013;67;9.3;;5.6;17.0;17.0
18/09/2013;67;5.3;;5.8;17.0;17.0
19/09/2013;67;6.3;;4.3;15.0;15.0
20/09/2013;67;6.6;;4.9;15.0;15.0
21/09/2013;67;7.4;;4.35;19.0;19.0
22/09/2013;67;9.4;;8.2;20.0;20.0
23/09/2013;67;9;;6.65;17.0;17.0
24/09/2013;67;8;;7;15.0;15.0
25/09/2013;63;9.1;;6.4;14.0;14.0
26/09/2013;63;8.4;;5.9;13.0;13.0
27/09/2013;63;1.1;6.7;6.6;15.0;15.0
28/09/2013;62;2.3;2.9;2.7;16.0;16.0
29/09/2013;62;0.4;0.2;1.8;17.0;17.0
30/09/2013;62;1.7;;1.8;18.0;18.0
01/10/2013;62;4.5;;2.3;24.0;17.0
02/10/2013;62;6.5;;2.45;30.0;14.0
03/10/2013;62;8.3;;4.2;27.0;15.0
04/10/2013;62;4.3;;3.3;26.0;18.0
05/10/2013;62;8.9;;3.45;25.0;15.0
06/10/2013;62;9.3;;3.95;26.0;13.0
07/10/2013;62;8.9;;4.75;26.0;16.0
08/10/2013;62;9.2;;5.3;25.0;16.0
09/10/2013;62;8.7;;4.5;24.0;17.0
10/10/2013;62;9;;4.65;25.0;17.0
11/10/2013;61;9.2;;4.95;27.0;12.0
12/10/2013;60;8.9;;4.7;24.0;12.0
13/10/2013;59;8.9;;4.55;22.0;10.0
14/10/2013;59;6.2;;3.5;23.0;10.0
15/10/2013;59;6.9;;3.4;25.0;12.0
16/10/2013;59;9;;3.7;27.0;11.0
17/10/2013;59;4.3;;4.15;28.0;11.0
18/10/2013;59;6.9;;4.35;27.0;13.0
19/10/2013;59;6.2;;3.1;28.0;12.0
20/10/2013;59;8.4;;3.3;25.0;13.0
21/10/2013;57;7.2;;3.7;25.0;10.0
22/10/2013;57;0;2.7;4.15;18.0;10.0
23/10/2013;57;2.1;;-0.25;21.0;15.0
24/10/2013;57;4.4;;1.31;24.0;15.0
25/10/2013;57;1.9;2.5;1.79;24.0;12.0
26/10/2013;57;0;1;3.8;17.0;15.0
27/10/2013;57;7.2;;0.8;24.0;11.0
28/10/2013;57;6.8;;1.9;25.0;14.0
29/10/2013;57;7.1;;4.2;27.0;12.0
30/10/2013;57;7.2;;4.4;18.0;7.0
31/10/2013;57;8.2;;3.45;23.0;4.0
01/11/2013;57;8;;2.6;23.0;4.0
02/11/2013;57;8.1;;3.4;24.0;4.0
03/11/2013;57;5.7;;3.5;20.0;6.0
04/11/2013;57;1.6;;1.7;16.0;12.0
05/11/2013;57;4.9;;2.55;20.0;13.0
06/11/2013;57;8;;2.15;24.0;7.0
07/11/2013;55;5.4;;2.4;25.0;7.0
08/11/2013;55;2;;2.1;18.0;8.0
09/11/2013;55;8;;2.1;17.0;10.0
10/11/2013;55;5;;3.7;19.0;5.0
11/11/2013;55;8.9;;2.2;23.0;5.0
12/11/2013;55;8.5;;3.05;23.0;6.0
13/11/2013;55;3.9;;2.85;20.0;8.0
14/11/2013;55;5.4;;2.4;20.0;10.0
15/11/2013;54;7.5;;2.05;16.0;6.0
16/11/2013;54;7.5;;3.75;13.0;1.0
17/11/2013;54;7.3;4.5;1.7;11.0;-1.0
18/11/2013;54;4;;0.9;12.0;1.0
19/11/2013;54;5.8;;1.7;13.0;4.0
20/11/2013;54;4.8;;1.7;12.0;1.0
21/11/2013;54;0.9;;1.45;12.0;0.0
22/11/2013;54;0;2.1;1.15;9.0;3.0
23/11/2013;54;0.7;;0.05;11.0;3.0
24/11/2013;54;8.2;;1.15;13.0;-1.0
25/11/2013;53;7.5;;1.6;14.0;-2.0
26/11/2013;53;7.5;;1.6;14.0;-2.0
27/11/2013;53;5.8;;1.5;15.0;2.0
28/11/2013;53;2.6;0.3;1.3;13.0;4.0
29/11/2013;53;8;;1.2;14.0;2.0
30/11/2013;53;5.1;;1.1;12.0;-2.0
01/12/2013;53;8.3;;1.7;11.0;2.0
02/12/2013;53;7.3;;1.85;15.0;-1.0
03/12/2013;53;7.4;;1.2;15.0;-1.0
04/12/2013;53;8.4;;1.75;15.0;3.0
05/12/2013;53;8.1;;2.1;17.0;-1.0
06/12/2013;53;7.4;;1.8;17.0;2.0
07/12/2013;53;8.5;;7.25;16.0;-1.0
08/12/2013;53;6.6;;0.65;16.0;-3.0
09/12/2013;53;6.1;;1.1;16.0;-1.0
10/12/2013;53;7.1;;1.1;15.0;6.0
11/12/2013;53;5.3;;2.4;16.0;8.0
12/12/2013;52;3;;2.7;16.0;4.0
13/12/2013;52;0.3;;1.95;13.0;5.0
14/12/2013;52;7.1;;1.15;15.0;5.0
15/12/2013;52;6.9;;2.2;16.0;7.0
16/12/2013;52;4.9;;1.5;14.0;8.0
17/12/2013;52;0;1;1.45;12.0;9.0
18/12/2013;52;2.1;1;0.85;14.0;9.0
19/12/2013;52;0;6.7;1.35;13.0;8.0
20/12/2013;54;7.6;;1.45;9.0;4.0
21/12/2013;54;8;;1.1;13.0;-1.0
22/12/2013;54;7.2;;0.9;15.0;0.0
23/12/2013;54;7.1;;1.2;16.0;0.0
24/12/2013;54;0;39.6;1.3;13.0;0.0
25/12/2013;59;0;21;11.1;13.0;2.0
26/12/2013;58;5.4;;3.8;11.0;8.0
27/12/2013;58;0;5;0.1;13.0;8.0
28/12/2013;58;3.9;;0.5;11.0;9.0
29/12/2013;58;7.6;;1.35;9.0;2.0
30/12/2013;58;3.5;;1.55;13.0;-1.0
31/12/2013;58;4.7;;0.7;12.0;-1.0
01/01/2014;58;1.7;0.5;1.95;13.0;2.0
02/01/2014;58;0;2.1;0.6;13.0;8.0
03/01/2014;58;0;3.9;-0.85;15.0;9.0
04/01/2014;59;6.4;;0.95;17.0;12.0
05/01/2014;59;6.3;;1.85;13.0;4.0
06/01/2014;59;8;;1.6;18.0;2.0
07/01/2014;59;5.9;;1.65;19.0;0.0
08/01/2014;59;6.5;;1.5;19.0;1.0
09/01/2014;59;3;;8.65;17.0;8.0
10/01/2014;;0.1;0.7;1.6;18.0;8.0
11/01/2014;;0;;1.2;14.0;9.0
12/01/2014;;3.5;;0.4;16.0;5.0
13/01/2014;;0.2;5.2;0.8;9.0;5.0
14/01/2014;;0.3;4.1;0.8;11.0;5.0
15/01/2014;61;0;0.4;0.45;12.0;8.0
16/01/2014;61;0;1.5;1.45;11.0;9.0
17/01/2014;61;0.1;2.1;-0.65;9.0;6.0
18/01/2014;62;2;15;0.4;10.0;6.0
19/01/2014;64;4.1;0.2;-12.42;10.0;6.0
20/01/2014;63;7.9;;1.6;9.0;2.0
21/01/2014;63;0.8;14.6;1.3;10.0;2.0
22/01/2014;65;0;10.8;0.85;11.0;5.0
23/01/2014;67;7.3;;2.05;12.0;5.0
24/01/2014;67;6.5;;2.1;13.0;1.0
25/01/2014;67;7.2;;1.75;13.0;2.0
26/01/2014;67;6.8;;1.25;17.0;4.0
27/01/2014;67;1.9;;1.65;12.0;4.0
28/01/2014;67;3.9;1.5;1.4;10.0;5.0
29/01/2014;67;2.7;;1.75;9.0;6.0
30/01/2014;67;4.7;1.5;0.95;7.0;3.0
31/01/2014;67;0;2.8;1.25;11.0;5.0
01/02/2014;67;1.3;0.9;-0.35;12.0;5.0
02/02/2014;67;6;;0.95;11.0;1.0
03/02/2014;68;1.9;0.8;1.45;11.0;2.0
04/02/2014;68;1.1;0.9;0.2;11.0;2.0
05/02/2014;68;0;0.7;1.8;12.0;2.0
06/02/2014;68;6.5;2;-0.5;16.0;9.0
07/02/2014;68;7.6;;2.95;12.0;7.0
08/02/2014;68;0;4.6;1.9;13.0;5.0
09/02/2014;70;0.1;13.8;0.55;14.0;7.0
10/02/2014;70;7.9;;0.9;9.0;5.0
11/02/2014;70;0.1;3.8;2.65;12.0;1.0
12/02/2014;70;0;3.3;-0.05;14.0;3.0
13/02/2014;70;0.7;;0;15.0;7.0
14/02/2014;72;5.6;;0.85;18.0;9.0
15/02/2014;72;2.1;0.7;2.45;16.0;9.0
16/02/2014;72;2.5;;1.7;15.0;7.0
17/02/2014;72;0;5.5;0.35;10.0;4.0
18/02/2014;72;1.7;;0.45;12.0;4.0
19/02/2014;72;9;;1.1;12.0;4.0
20/02/2014;72;5;1;1.9;14.0;3.0
21/02/2014;72;3.5;;0.45;12.0;6.0
22/02/2014;72;9;;3.2;12.0;3.0
23/02/2014;72;9.1;6.6;3.45;15.0;4.0
24/02/2014;73;5.6;;4.3;12.0;7.0
25/02/2014;73;4.6;;2.5;13.0;6.0
26/02/2014;73;8;;2.6;12.0;5.0
27/02/2014;73;3.4;;2.15;13.0;4.0
28/02/2014;73;4.3;;1.75;14.0;6.0
01/03/2014;73;0;2.3;2.6;13.0;9.0
02/03/2014;73;0.9;2.2;0.3;14.0;10.0
03/03/2014;73;4.4;;1.5;12.0;10.0
04/03/2014;73;1.3;;2.8;14.0;5.0
05/03/2014;73;3.8;;1.2;15.0;5.0
06/03/2014;73;9.1;;1.65;20.0;4.0
07/03/2014;72;9.3;;2.9;16.0;5.0
08/03/2014;72;9.7;;5.2;17.0;9.0
09/03/2014;71;8.9;;6.45;16.0;10.0
10/03/2014;71;9.4;;0;15.0;8.0
11/03/2014;71;9;;4.4;17.0;4.0
12/03/2014;71;3.4;;3.45;15.0;8.0
13/03/2014;71;7.7;;2.65;16.0;5.0
14/03/2014;71;1.5;;2.5;16.0;5.0
15/03/2014;70;8.4;;3.1;17.0;4.0
16/03/2014;70;8.9;;3.6;22.0;4.0
17/03/2014;70;9.2;;4.45;22.0;5.0
18/03/2014;70;8.6;;4.5;23.0;6.0
19/03/2014;69;8.6;;3.85;19.0;7.0
20/03/2014;69;4.2;;4.05;19.0;8.0
21/03/2014;69;6.2;;3.05;20.0;10.0
22/03/2014;69;1.4;;3.75;15.0;9.0
23/03/2014;69;9.8;;1.4;15.0;5.0
24/03/2014;69;8.9;;4.45;17.0;4.0
25/03/2014;68;8.3;3.3;4.25;18.0;5.0
26/03/2014;69;10;;5.4;15.0;6.0
27/03/2014;69;8.4;;3.3;15.0;2.0
28/03/2014;70;2;17.3;5.25;16.0;3.0
29/03/2014;72;0;23.4;2.9;10.0;7.0
30/03/2014;72;6.7;;1.65;15.0;5.0
31/03/2014;72;9.3;;4.9;17.0;6.0
01/04/2014;72;3;2.2;2.9;17.0;6.0
02/04/2014;71;0;4.5;4.4;13.0;6.0
03/04/2014;71;3.8;3.5;0.6;12.0;8.0
04/04/2014;71;8.6;;2.5;15.0;8.0
05/04/2014;71;2.2;;3.5;17.0;10.0
06/04/2014;71;8.9;;1.2;24.0;9.0
07/04/2014;71;10;;4.8;24.0;11.0
08/04/2014;71;10.4;;6.75;25.0;9.0
09/04/2014;70;5.1;;6.35;24.0;9.0
10/04/2014;69;7.8;;6.9;24.0;14.0
11/04/2014;68;6.6;;6.3;24.0;14.0
12/04/2014;67;8.9;;5.45;21.0;10.0
13/04/2014;66;9.7;;4.75;22.0;11.0
14/04/2014;66;2.8;;5.4;22.0;13.0
15/04/2014;66;7.3;;4.4;24.0;13.0
16/04/2014;66;8.3;;4.85;26.0;12.0
17/04/2014;66;10.6;;4.95;25.0;12.0
18/04/2014;66;10.8;0.1;6.25;24.0;12.0
19/04/2014;66;2.9;1.3;4.95;20.0;13.0
20/04/2014;65;0;14.4;3.25;13.0;11.0
21/04/2014;64;1.3;19.1;0.05;17.0;11.0
22/04/2014;65;10.5;;0.95;17.0;11.0
23/04/2014;66;9.9;;5.85;19.0;12.0
24/04/2014;66;9;0.4;3;17.0;12.0
25/04/2014;66;11.6;;5.7;17.0;8.0
26/04/2014;66;11.4;;5.05;21.0;8.0
27/04/2014;66;10.5;;5.2;22.0;12.0
28/04/2014;65;11.7;;6.35;24.0;11.0
29/04/2014;65;11.4;;5.85;27.0;11.0
30/04/2014;65;11.2;;6.45;28.0;13.0
01/05/2014;64;11.6;;7.1;28.0;12.0
02/05/2014;64;11;;6.8;28.0;12.0
03/05/2014;64;11.7;;7.55;25.0;15.0
04/05/2014;63;12.1;;7.15;25.0;11.0
05/05/2014;62;12.6;;7.05;24.0;13.0
06/05/2014;61;12.9;;7.45;25.0;16.0
07/05/2014;61;10.5;;9.1;31.0;13.0
08/05/2014;61;10;;8.8;27.0;12.0
09/05/2014;61;9.4;;6.1;28.0;15.0
10/05/2014;;10.9;;8.1;31.0;16.0
11/05/2014;;12;;7.15;32.0;16.0
12/05/2014;58;12.2;;7.95;31.0;15.0
13/05/2014;57;11;;9.5;28.0;14.0
14/05/2014;56;11.7;;5.95;24.0;17.0
15/05/2014;56;11.4;;8.4;21.0;15.0
16/05/2014;55;12.3;;10.65;21.0;14.0
17/05/2014;55;12;0.1;7.6;21.0;14.0
18/05/2014;;11.8;;8.65;23.0;13.0
19/05/2014;;9.8;;7.7;24.0;13.0
20/05/2014;53;5.5;4.8;4.6;23.0;11.0
21/05/2014;53;8.8;;7.8;22.0;10.0
22/05/2014;52;12;;6.95;21.0;9.0
23/05/2014;52;10.6;;4.45;20.0;9.0
24/05/2014;52;7.1;13.5;5.2;23.0;8.0
25/05/2014;52;9.3;;5.4;22.0;11.0
26/05/2014;52;13.1;;6;22.0;8.0
27/05/2014;51;10.6;;7.9;23.0;9.0
28/05/2014;50;4.5;;6.7;20.0;11.0
29/05/2014;49;12.7;;4.5;24.0;12.0
30/05/2014;48;13.1;;7.05;25.0;14.0
31/05/2014;48;9.5;7.2;7.95;26.0;13.0
01/06/2014;48;6.3;0.7;5.9;24.0;13.0
02/06/2014;48;11.9;;5.9;27.0;12.0
03/06/2014;;13;;5.8;29.0;12.0
04/06/2014;;13.2;;7.6;27.0;13.0
05/06/2014;;5.2;;8.8;29.0;12.0
06/06/2014;;11.8;;9.9;29.0;15.0
07/06/2014;;10.7;;9.45;27.0;13.0
08/06/2014;;12;;7.35;27.0;14.0
09/06/2014;;12.7;;7.6;28.0;14.0
10/06/2014;;4.8;0.6;8.7;27.0;13.0
11/06/2014;;1.9;;5.8;25.0;19.0
12/06/2014;;11.7;;4.6;27.0;16.0
13/06/2014;;12.7;;9.7;32.0;15.0
14/06/2014;;12.2;;11;36.0;16.0
15/06/2014;;10.8;;9.65;33.0;20.0
16/06/2014;;10.5;;8.8;28.0;19.0
17/06/2014;38;9.7;;9.15;28.0;19.0
18/06/2014;;7;;8.2;31.0;16.0
19/06/2014;;8.5;;6.85;28.0;16.0
